,perc_bpm,abs_bpm,perc_ibi,abs_ibi,perc_sdnn,abs_sdnn,perc_sdsd,abs_sdsd,perc_rmssd,abs_rmssd,perc_pnn20,abs_pnn20,perc_pnn50,abs_pnn50,perc_hr_mad,abs_hr_mad,perc_sd1,abs_sd1,perc_sd2,abs_sd2,perc_s,abs_s,perc_sd1/sd2,abs_sd1/sd2,perc_breathingrate,abs_breathingrate,id
0,0.9950476190476192,-0.39315685845546966,1.0049770290964777,3.7615740740740193,0.43406973434965723,-59.25233280684644,0.5704596737172418,-26.189162302888015,0.6074153845190294,-42.13945456193218,0.892156862745098,-0.09954751131221728,0.5634674922600619,-0.3190045248868778,1.0,0.0,0.6090306885879413,-29.59578852758935,0.3410449266596469,-83.14489556231314,0.20770682652294867,-23774.030684350437,1.7857784736840157,0.4714195480020613,1.1192375237816479,0.023386785090055484,1647264808.00
1,1.0393984962406015,3.677192982456134,0.9620949074074074,-24.36755952380952,0.510018021058691,-42.21776397790996,0.4232073695151589,-52.16294857206149,0.6132441406718666,-46.22052360258981,1.35,0.2333333333333334,1.2,0.08333333333333331,1.0,0.0,0.6248199740725324,-31.088946152233248,0.43603010147093424,-46.96305693826108,0.27244031669591284,-15771.943894269454,1.4329744023743345,0.43085196605175746,1.2129467296021579,0.02367653208829862,1647265213.00
2,0.5545822102425876,-58.19115523051882,1.8031591737545567,368.86160714285717,0.67770060301667,-27.594052871083434,0.45336716801697474,-35.66229411912301,0.49284129334680515,-46.26086027278998,0.7352941176470588,-0.18000000000000005,0.771604938271605,-0.0822222222222222,1.2,7.8125,0.49205988851388566,-32.75869167946293,0.7661507949520744,-23.69887482367527,0.37699207474894264,-12792.319911542447,0.6422494001910758,-0.22766830803381338,2.450435556685954,0.11290950931698225,1647265691.00
3,0.8703296703296705,-13.412365412365403,1.148989898989899,86.42578125,1.9408640965548172,28.88054681663943,2.632402048073948,52.55097577234867,2.0336723997590163,53.21826630626977,1.0161290322580647,0.009216589861751223,1.241935483870968,0.06912442396313367,1.5,7.8125,2.0648657962198835,38.17919055487298,1.824070965697568,19.29225268624399,3.766461746946681,7294.990147426961,1.1320095736682207,0.20217103707092976,0.8701609497442636,-0.056013395278574796,1647267334.00
4,0.9380549909061732,-5.642873821101887,1.0660355839416058,43.49459134615381,0.5995765022647865,-68.9690361084028,0.43269266079477764,-90.1022197130952,0.39448526599135986,-166.48331716153558,0.9777777777777777,-0.02020202020202022,0.6337448559670781,-0.29966329966329974,0.42857142857142855,-62.5,0.40230863902775066,-113.9392175081407,0.7815509965783828,-32.59889881339812,0.3144247177642315,-61270.883105338886,0.5147567347352268,-0.619873268708684,1.9054830519798671,0.10583018372836221,1647267651.00
5,0.9025270758122743,-9.357400722021666,1.108,67.5,1.0686647951740735,8.960376551981938,0.986647449686793,-1.8150823318622997,0.7825551626191194,-53.854520350567356,0.7727272727272727,-0.2272727272727273,0.787878787878788,-0.15909090909090906,0.7692307692307693,-23.4375,0.803464877653879,-33.441912051904524,2.0819312670483283,76.24918445426366,1.67275865076277,25345.194111940633,0.38592286420338767,-1.482648912044366,0.8662582360420762,-0.02676976860646993,1647268069.00
6,1.0421270718232045,3.537669013543052,0.9595758780649437,-28.88257575757575,0.8824727995964522,-15.895477887491793,0.9929083705024573,-0.6650682236613648,1.0046917444325731,0.8203422444970272,1.0875000000000001,0.07777777777777783,1.0285714285714287,0.022222222222222254,1.25,15.625,1.0340677301816685,4.080172908771104,0.6575050183550015,-53.365981509166616,0.6799047219134128,-18766.13336017565,1.5727145821164705,0.4402134636300413,1.3896505970809376,0.09921084585128903,1647268497.00
7,1.817241379310345,52.742973051289496,0.5502846299810247,-418.09475806451616,1.5399844089221062,56.441398532301235,3.7171124877822193,97.22152213875593,4.349980470885746,180.44916094652197,1.5333333333333334,0.3076923076923077,2.625,0.5,1.8,62.5,4.364462755479857,127.50079610396119,0.9690686699715793,-4.550529944970208,4.22946411759336,56564.10104578933,4.503770362948436,0.9025461633723375,4.927097140693051,0.30185220143682173,1647268988.00
8,1.116485403548941,10.77840842476948,0.8956677774929506,-67.65292553191489,1.7204631309005423,58.403977532092014,1.3276998759185876,24.287765551342957,1.2317323790208206,30.616797878419334,1.1818181818181819,0.13636363636363635,0.9696969696969697,-0.022727272727272707,2.3333333333333335,62.5,1.2323364141144897,21.6677963287067,2.715996398519924,100.7698532936349,3.347021262499912,40381.14354966971,0.4537327128953664,-0.8675377906322614,1.140259549820368,0.03607498709371604,1647269598.00
9,0.7887429643527204,-30.874482088888826,1.2678401522359657,109.9609375,1.6752533626890893,48.46425901790147,0.8288714705031907,-13.9110474430435,1.6501243034142206,66.66333813168838,1.4285714285714286,0.30000000000000004,3.0,0.6666666666666667,7.5,101.5625,1.661722883276486,47.49135230781036,1.8665389256116398,57.14175947798519,3.1016704452151687,31247.72507880681,0.8902696110299236,-0.11942624268887558,1.9712809420812303,0.11841279391420058,1646752964.00
